"Distance [mm]","Mag_H [kA_per_m] - Freq='1MHz' Phase='0deg'"
65.7,6.73951725647373
65.88,6.53377401581014
66.06,6.35914502885062
66.24,6.21771795599182
66.42,6.11131916022287
66.6,6.04151370712552
66.78,6.00960536487405
66.96,6.01663660423535
67.14,6.04944468574826
67.32,6.21531418044819
67.5,6.50609057752563
67.68,6.9129509027019
67.86,7.42348608531206
68.04,8.18389822858344
68.22,7.82493468215834
68.4,7.47830554170937
68.58,7.14751826460373
68.76,6.83637606201122
68.94,6.5489778989043
69.12,6.28971849405798
69.3,6.06328832004994
69.48,5.87467360326041
69.66,5.72915632387228
69.84,5.63231421587099
70.02,5.58921260592915
70.2,5.60299002029346
70.38,5.68111122897611
70.56,5.81927419236731
70.74,6.01307381017529
70.92,6.25800192142632
71.1,6.5494473044648
71.28,6.88269567695306
71.46,7.25292969587164
71.64,7.65522895751892
71.82,8.08456999751161
72,8.53582629078465
72.18,7.61261782228588
72.36,7.26897302716431
72.54,6.94032484822325
72.72,6.62730108132211
72.9,6.33056485273875
73.08,6.05081461916921
73.26,5.78878416772797
73.44,5.54524261594765
73.62,5.32099441177935
73.8,5.14300303754915
73.98,5.00949809910046
74.16,4.89377906382326
74.34,4.79552193968515
74.52,4.71424614513323
74.7,4.64931450909416
74.88,4.59993327097416
75.06,4.56515208065895
75.24,4.54386399851388
75.42,4.53486467242621
75.6,4.55019896209688
75.78,4.57605896640593
75.96,4.61191035418185
76.14,4.65722901620666
76.32,4.71150106521599
76.5,4.77422283589906
76.68,4.84490088489863
76.86,4.92305199081103
77.04,5.00820315418617
77.22,5.09989159752755
77.4,5.19766476529222
77.58,5.3010803238908
77.76,5.40970616168752
77.94,5.5231203890001
78.12,5.64091133809995
78.3,5.76267756321194
78.48,5.8880278405146
78.66,6.01658116813996
78.84,6.14796676617367
79.02,6.28415117035571
79.2,6.46237276099469
79.38,6.6500970803835
79.56,6.84747431410815
79.74,7.05464269978805
79.92,7.27172852707615
80.1,7.49884613765872
80.28,7.7360979252557
80.46,7.98357433562029
80.64,8.24135386653924
80.82,8.5095030678328
81,8.78807654135461
81.18,9.0771169409918
81.36,9.37665497266497
81.54,9.68670939432815
81.72,10.0072870159689
81.9,10.3383826996081
82.08,10.6799793593003
82.26,11.0320479611334
82.44,11.3945475232286
82.62,11.8293714850533
82.8,12.6548863681117
82.98,13.337269796049
83.16,13.1056658567298
83.34,12.5713213863724
83.52,12.0438694091349
83.7,11.5240969653657
83.88,11.013048060113
84.06,10.5120236631243
84.24,10.0225817088462
84.42,9.54653709642497
84.6,9.08596168970613
84.78,8.64318431723449
84.96,8.22079077225446
85.14,7.85210272092575
85.32,7.51469441624129
85.5,7.20307775677251
85.68,6.92069401657283
85.86,6.67067832325213
86.04,6.45585965797711
86.22,6.27876085547099
86.4,6.14159860401373
86.58,6.04628344544189
86.76,5.99441977514873
86.94,5.98730584208413
87.12,6.08905867188167
87.3,6.37922383018693
